,cov0,cov1,cov2,cov3,cov4,survival_time,censored
0,-0.8044583035248052,0.3209315470898572,-0.025482880472072204,0.6443238284268146,-0.3007966727870205,5.0,1.0
1,0.3894745542873072,-0.10743730169089667,-0.4799830753607686,0.5950355020765573,-0.4646675261953411,11.0,1.0
2,0.6672813069880167,-0.8061156104424411,-1.196069833832834,-0.40596016136005747,-0.18237734037264236,2.0,1.0
3,0.10319289403498162,-0.13842198858576288,0.7056923749589863,1.2717952764074654,-0.9867473287973616,100.0,1.0
4,-0.3348354532115408,-0.0994816980097769,0.40719210034152314,0.919387539204449,0.3121180100663634,61.0,1.0
5,1.5331610653579348,-0.5501738650283003,-0.3831474108842978,-0.8229409634390663,1.6000833680606532,155.0,1.0
6,1.923010130400007,-0.07865900350178436,-0.5820657225650137,-1.6179822361167124,0.8672608172777523,15.0,1.0
7,-1.0404370852201545,0.650421424940305,2.699645856258649,0.8020245139665323,-1.0969212577685767,147.0,1.0
8,2.5747591937382177,1.0732133238466237,-1.866134506400429,-0.6471769265586551,1.0822408073797372,61.0,1.0
9,0.1766703155601687,-0.8353282327925169,-1.694998315517214,1.1334172311772497,1.0485307227685718,17.0,1.0
10,-2.12832537042671,-1.4371393945822026,0.1779371057504889,1.3944227462859724,0.29132018581311225,121.0,1.0
11,-0.08200619397265857,0.6442426120863339,0.3280799475829065,0.8574327487058014,-0.9369692805143652,1.0,1.0
12,0.18007495585641867,-1.423370586333694,-0.36775577785804775,-1.5232879898617975,-0.6347716985071921,61.0,1.0
13,0.9874038415636069,-1.0160196215261108,2.045723746848995,0.2499985187593916,0.6511625297316286,106.0,1.0
14,-1.2660235388176009,1.374155600079876,-0.6099051291562475,0.03075794517746186,0.8196566772531635,34.0,1.0
15,1.4543137317557067,-0.5836764464152618,0.41534745178423893,0.6670257776569847,0.8694953021245787,37.0,1.0
16,-1.2027033265961442,2.861769176055261,-2.6815924475639314,-1.1688117588542506,-0.5841642225706185,14.0,1.0
17,0.8182496974080365,1.5904372312479391,-0.25828823246239385,0.4470290389687701,1.938419742305224,28.0,1.0
18,-0.39031934994059875,-0.5806963375898743,1.9489869708970085,-1.8625513433601015,-0.5683565758220249,50.0,1.0
19,0.9792240254018759,0.895363889194961,-0.2362624488041582,0.4410979323612392,-0.9924139924820372,31.0,1.0
20,0.29550498612433074,0.04215969382766104,0.7621390209368182,0.6279564741171909,0.10712324428784831,10.0,1.0
21,-1.555262839747833,-2.9058541750122475,0.755762833828749,-1.2995622487697467,-0.8650224877954148,13.0,1.0
22,-1.1879942750624448,-0.9788145078148588,-1.9630012480762526,-0.4785311947696681,1.08223607527894,1.0,1.0
23,1.1030870905119707,0.6899814548013066,0.32137876056223924,-0.6004652239413015,-0.16970944583307146,72.0,1.0
24,-1.3945683493361998,-0.21324828876413537,1.284493380054219,0.5856363387715363,-0.5682721465176479,17.0,1.0
25,-0.0438311998710057,0.9525867447864087,-0.32737542805052605,-0.4576982527993895,0.3513260176198575,28.0,1.0
26,0.7571025828932973,-1.2598181225468703,-0.6659859424583314,0.3877009154025936,1.1482903670097617,89.0,1.0
27,0.9104858288284944,-0.18628086863941357,-0.9998761727263202,-1.1349335392904285,0.6376719164686422,7.0,1.0
28,-0.24427861185410923,0.23571670937807696,-0.9475228045415963,0.697369165224326,0.8833170013886535,83.0,1.0
29,0.4228832132191761,-0.39845172719878974,0.1992430644843843,-0.6226350633220439,-0.44505362310147767,2.0,1.0
30,-1.5313820894846824,-0.0797441232922226,-1.592131062584117,0.17515180496516922,-1.7920930545845721,57.0,1.0
31,-1.9828566399128351,-0.590410925785069,-0.29051814886291377,0.8210163756721075,-0.7092750187693971,13.0,1.0
32,-0.05356813916361579,-0.8620366754237413,0.7740181834003443,0.6456676153935476,-0.8412059729800947,51.0,1.0
33,1.7628106023718362,-0.6041480056126175,-0.38585760924083706,-0.5010056730156954,0.5822348538949172,32.0,1.0
34,-0.4718676691112279,-1.1599087727790514,0.9221082231546734,-0.4118828385744308,0.40182190155650277,13.0,1.0
35,2.2790400179031374,0.9721510678633547,0.11997195526600833,-2.162094511859821,-0.7943524033064453,141.0,1.0
36,-0.17477807896562383,-0.5290627271408019,0.03778075800445252,-1.4108836670319562,0.8397097122868427,7.0,1.0
37,-1.1157332189141291,-1.344771209707927,0.7533437400909654,2.00927038639811,-0.6325692241065021,102.0,1.0
38,-0.2479829482081225,0.4128623387513861,-0.9242325282408288,1.3734279230758906,-2.749677674821768,2.0,1.0
39,0.023128548789713092,-0.34166917193616086,-1.1372553306105821,1.1343768600470812,-1.2580377101081779,60.0,1.0
40,-1.7642623405696578,0.19531566089458857,-2.8227367115827966,-0.8300514467235619,0.8739428695816854,43.0,1.0
41,1.427479015317882,-0.6808619467951461,1.9658967894332064,0.6577404243465901,1.6346033395285446,103.0,1.0
42,-0.36116465583934765,-0.2319861541563493,1.4893466168269731,-0.3253141451832505,-1.035111384740313,13.0,1.0
43,-1.1055354607357635,0.661163917431822,-0.5404139338654032,-1.718066931487155,-0.3364297402546607,11.0,1.0
