,cov0,cov1,cov2,cov3,cov4,survival_time,censored
0,-0.6437168073629285,-1.2518204342221415,-0.563914553205778,0.3314385950306,1.2039074363606874,88.0,1.0
1,0.4109140402230659,1.6782424849515107,-1.0259641650128146,-0.02176212937046971,0.5304802127603484,45.0,1.0
2,0.5760049683902853,-1.55430075390587,0.13509601114975897,-0.6231574046471493,1.4276149423673583,67.0,1.0
3,-2.4561593201726266,-1.629362124243004,1.6603337833157188,-0.304425360194762,-0.554434823191323,17.0,1.0
4,-0.470783489688684,-0.8167568272914453,1.1638550757266781,-1.0727264186099983,0.4082995721421686,8.0,1.0
5,0.16298886204082602,1.5750430538351539,-1.7792785902485906,-0.6175683735982227,0.32671908727802157,49.0,1.0
6,-1.6574281185855628,-1.0967887225519277,-1.415914515285801,1.4109820849147903,0.40611080625979135,90.0,1.0
7,1.100853483511394,-0.7331556389470263,-1.5785034635788646,1.2932465834302869,0.544113769430619,46.0,1.0
8,-1.2069387142869963,1.597501471710457,-0.413534332650225,0.5702599363598232,1.114240632353852,106.0,1.0
9,-0.09735520443727652,0.4119425680783576,0.08694782260757994,-1.818005497091284,-1.6234242244091872,50.0,1.0
10,1.0271990631931889,1.0623842223512676,-0.26808524972946335,0.7213072046366108,-1.6310929306708415,21.0,1.0
11,-1.4948963245241376,-0.9981030551563167,-0.6702865136290632,0.6092521542667955,-1.4444525876416243,12.0,1.0
12,2.308071076117313,0.0035726587694601577,-0.35005730777162697,-0.08603453866077473,0.7914094084755301,5.0,1.0
13,-0.7321462620694001,-1.1067057047392068,1.6260029685074537,0.05143544396633842,-0.5975622967136075,3.0,1.0
14,1.7315154410259233,-0.0967136105157717,-1.292880747878887,-0.43178331900350947,0.27024973562981397,68.0,1.0
15,0.3810936801817574,-1.8110183854649011,0.03795840973740499,-0.06699339140778575,0.8897689506954201,15.0,1.0
16,-1.038241628667235,0.06243485336047521,-1.4378571644653855,-1.4436992820311503,-0.6133050633891598,24.0,1.0
17,0.3707821421086592,0.04714294598222461,-1.2127374546986704,0.4713299518786209,0.1714034716594312,7.0,1.0
18,-0.6121912572669614,0.7345963197638279,0.33576958387486316,0.648132914808986,-0.5137851679633195,2.0,1.0
19,-1.0975781915259808,0.9729430240864055,-0.5585932915350766,1.1521479556509386,-0.6994611388635237,139.0,1.0
20,0.3717765151497143,2.33887414159028,1.5440760708910914,0.5131895804615676,-0.6489439903405702,78.0,1.0
21,-1.11311933881735,-0.09945937972135116,-0.9796804097660329,-1.38448603490614,0.6234905413578926,44.0,1.0
