,cov0,cov1,cov2,cov3,cov4,cov5,cov6,cov7,cov8,cov9,survival_time,censored
0,-1.4509482493662553,1.910953133930837,0.7118791535570421,-0.24773828679349144,0.36146623472955847,-0.03294967113649252,-0.2213467176273389,0.4772567765890197,-0.6919393741279137,0.7920059304997127,49.0,1.0
1,0.0732491338435717,1.303286033457417,0.21348149028390553,1.0173489526279178,1.9117117810216346,-0.52967163142602,1.8421351581386567,-1.0572350817086993,-0.8629162863295049,0.23763149740948247,178.0,1.0
2,-1.1541817706052016,1.2149840402113645,-1.2937590832496397,0.8227228082395113,-0.33215112645323436,-1.2814290093816687,0.21853781424668725,2.083474224850555,-0.24821806282518852,0.26746039788703924,32.0,1.0
3,0.7125135014308407,-0.6536076839104062,0.16227963718541485,2.213380496596502,-0.6655342337314392,-1.0090032165333054,2.3480512193748506,0.6043758582107771,0.6438291047573352,-0.33175226282358605,55.0,1.0
4,0.06986397365800577,-0.014711026369144843,1.7110687457495954,-0.3564450676910553,0.6431160559197723,-0.24088278139480285,-2.5579809603071775,-1.955662952616973,0.025705738717746066,0.7732841671026992,87.0,1.0
5,2.1860949465976676,1.7785724906185885,0.3401740967439029,-0.21351858586306244,1.1177359059836265,0.9470294463476626,0.2630036002468654,-1.8679352755603091,-0.39160120258384623,-1.1514176307709147,29.0,1.0
6,0.09743797680365618,1.5820319646340077,-0.48286854856352496,0.19991276832296967,-0.2946572740642971,0.9782361456949951,-0.03008042217415672,-0.6865234429214754,0.04974017227270484,1.3376414100748466,286.0,1.0
7,-0.23276789932288405,0.5537017737903623,-1.5200740796843768,1.1927979160765791,0.5251857820114664,-0.8464075354720134,-0.19689850327932962,-0.8630170399664118,0.9853090852052959,-0.03143432865941914,99.0,1.0
8,-0.9846358286691698,2.246989673103566,-0.05358755101043168,0.5564257672511942,-2.006534528589772,-0.6832201658285046,0.46313872327251293,-0.5640693453695781,-0.40408191895869955,-1.6380669963348402,33.0,1.0
9,-0.15125239000764534,0.9074440828862106,0.06739449666974959,0.6904918936230093,-0.06996847212145071,0.747318926058781,-0.3064240726593665,0.18199108511627798,-0.07213603086545804,2.2179665323725373,26.0,1.0
10,0.2584543999418757,-0.7360307611767373,0.31125086141428926,-0.11879520599450921,0.77047830825228,-1.1488329165880302,-0.27289365821033973,-0.1248566706493726,0.6267583450104749,1.1580555234490024,103.0,1.0
11,0.35786937376368855,0.5242379523737905,-0.889749687175345,0.736907215713176,1.6190456308889023,0.21215971576130332,0.03181005868429412,1.2027237474217494,0.2974543920859594,-0.7536116420184171,96.0,1.0
12,-0.21495010890198366,-0.4123807212777639,-1.0782416355124709,1.2124851961944243,-0.3546377603947846,-0.4669847741594647,-0.6664319790905372,-0.24249065037687578,-1.0844554999317124,-0.07992433414398739,60.0,1.0
13,0.8057940011240454,-0.04241358797121405,-0.69537307156866,-0.1339076544626626,-1.9502766379143306,-0.6351724207457106,0.7657956470391671,-0.6396830230264916,-0.6088493588798585,-0.13055294832402847,8.0,1.0
14,0.25737462882728707,-1.8645182929238175,0.4902277394412457,-1.0192904626920052,-0.4113286498258272,0.2140882403242697,-0.438957251849587,-0.6792211978464129,2.3970270651725123,1.3159436813685779,137.0,1.0
15,-0.35957084868105144,-0.1354905156917873,0.38258299592051065,0.4227345326201384,1.3860944258864978,1.0000143818670117,0.8149051799136441,-0.432240086273747,1.2615762501230683,1.0358874295074243,14.0,1.0
16,0.08881589728687284,-0.9681392647452948,0.5345946197367795,0.6659724688365272,0.49985346913534134,0.3215428560572441,0.5994461453953515,-0.29594898392746816,1.2292344856036015,0.010073153332773456,82.0,1.0
17,0.7231179117912715,-1.4259520126534029,0.032922455176671,-0.8677183991256632,0.6967328444596107,-0.11856476998793836,-1.744340154145743,-1.5614556321798534,-0.6465344402570351,0.020452596590605818,30.0,1.0
18,0.4437583664291622,1.4649252545163007,-1.1195253332291648,0.5204597441354544,0.7527292937223149,-0.14479560523270527,0.06542525581840812,-0.844371930357084,-0.9486172930305206,-0.9517262917586843,89.0,1.0
19,-0.19478459100329643,-1.2511502861520412,0.24552970149297126,-1.0699739453295019,-0.25665372759549904,-0.04667467163841836,1.9227380298616374,-1.764983983713152,0.5920597050571784,1.905775620634573,59.0,1.0
20,0.2025665746716764,-0.7034028411091608,-0.6804033313167056,0.8565819798190419,1.4464366341337813,-1.4997525123669038,0.7591157867645915,1.0302025038798006,0.665529463493804,-0.8262936892212448,133.0,1.0
21,0.7588488869259075,3.0707634416582286,0.8317516556802698,1.3867522030121233,0.9696217072048888,-0.8225841986940697,1.2684389253984567,-0.4181757411157248,-0.5332265639553092,-1.0426465767639963,56.0,1.0
22,1.7924603788527091,-0.21511013840199023,2.4705318633599527,-1.5290376545956046,-1.2665808822631248,-0.16056362418885675,1.9778459668186033,-0.9023743690067535,-0.48716581758324423,0.33805315197949365,55.0,1.0
23,1.4017387833426613,1.570236665741665,0.5016899719763176,1.8230431663333333,0.26655566262885266,-0.5261268745839439,-0.019226407946548243,0.6650207591186726,-0.746376073477363,0.40311593261047307,278.0,1.0
24,-0.9096154637253417,-0.6212340870226063,-1.4016353023635353,-0.7580030826578953,0.8844773555080014,1.677520612000756,1.0544470713382712,-0.3753612023739187,0.804353534236737,0.7692410614887425,36.0,1.0
