,cov0,cov1,cov2,cov3,cov4,cov5,cov6,cov7,cov8,cov9,survival_time,censored
0,1.736737611945018,1.897913905518147,-2.1067734180969753,-0.14891209283861026,0.5830615536677134,-2.2592330324803034,0.13723954129559796,-0.7012132244383357,-0.6207800757529024,-0.4796197580396698,210.0,1.0
1,1.209738766940179,-1.0751838599977597,0.8069192052475952,-0.29078347244809205,-0.22094763834522158,-0.16915603507599972,1.1008344389585516,0.08251051857813754,-0.004375584985984155,-1.7225582478847228,74.0,1.0
2,1.0575564156384436,-2.5179128112362426,-1.910640118270137,1.306455347938414,0.4243976407716807,-0.46916807902388574,-1.006072529438581,-0.9219230389981697,0.6264045257625213,0.35717669911600247,6.0,1.0
3,-0.01871855412985763,0.2211712743181975,0.6986041118690784,0.8345100199285461,-1.665637836223775,-2.901439841009519,-0.0486385301264088,-0.04537832826109201,1.475333906523715,-0.5136934370743442,59.0,1.0
4,-0.6684425093129958,-1.0333274139927289,2.505239096344704,0.10662363794396737,0.3630851099360823,1.112326450709609,-0.591720848376351,1.5448003968749109,2.4763920833930424,-2.8747085712323757,110.0,1.0
5,2.3960241030602734,0.13124582777030255,0.3043988698008194,1.1766058465486162,0.12989416165753978,0.2136985687351663,0.09996282126426216,-0.047856909148051636,0.3749464432221352,0.4046288716322402,238.0,1.0
6,0.33815843984977384,0.19862082160313527,-1.3969628619867132,-0.7415015934863808,1.1643105944901018,-0.9162832516032395,-0.25304789811499434,1.691728409420824,-0.7696180696113425,0.7867155528102836,7.0,1.0
7,0.15520976599868785,0.8756867109991918,2.6016561541258065,0.6488517997846426,0.34667744248847626,-0.4820120819821274,-1.7380584973269821,1.0600345442982964,2.780813320983557,-0.46839194028213615,67.0,1.0
8,0.5542276090294114,0.7103048145102219,-0.3706428855075253,2.4295799778470437,-0.6459969376296197,1.427273075049384,-0.020262249015711928,0.38163087844269755,0.05727663524435123,-1.3100165644338946,106.0,1.0
9,0.3415291373045824,0.4871022179675979,-0.28285822394079796,-0.013215147872747388,-0.4945753869361217,-0.9294805560387107,0.6076079953906981,-0.3538129871848035,-1.4398528980467997,0.8595587652664052,29.0,1.0
10,0.021072860412797195,0.5975112831537189,2.152969420687175,0.3212586224299327,-1.1345112140874993,1.988125143241978,-1.8288433156779205,0.27368397653140664,1.6062187558345877,0.1963806857289524,28.0,1.0
11,0.6787562959997634,0.7373064231873264,1.9569751188868985,-0.3792743902660079,0.4121806006736636,1.2549183780058704,0.012379133355956673,0.8588235626498388,0.9044906943219316,-0.6456767583530773,11.0,1.0
12,1.0455344454704358,-1.950779243852365,-0.800489526015874,1.266903417073817,1.0572656176927333,0.8601600454352284,0.49036364886122946,0.2782432813428866,0.1688603529391553,1.025792459134398,64.0,1.0
13,0.23353282097410563,-0.8010247446350686,0.4269167402876755,1.2687664962094958,-0.632136369516151,-0.17600842961317179,-0.20864131508694936,0.2629365991554556,1.2920240183959646,0.9028169071056225,37.0,1.0
14,0.5652321637965273,-0.3226707232970921,-0.15918676113626903,-0.46004039322318596,-0.46623812657790187,0.27557062619838996,0.7933300798711035,-1.879374687825018,-0.14246387445956815,0.34821399920708956,74.0,1.0
15,-0.8095895590910442,-1.7470443360743748,-0.15199689805703281,0.4786127977173648,0.04136713854119333,-0.09807839520439735,-1.0605323729821756,-1.4008930707108043,-0.4732983702177493,-0.9176491057245016,3.0,1.0
16,-0.788661657833548,-2.0828735554542797,-0.07128643626390416,0.12706364833842854,-0.18811694056153028,0.9661583623276538,0.7829160280522056,-0.5268128614905753,0.33939431980330986,-0.37412253761221587,57.0,1.0
17,1.8772576543665362,-0.5529302661896497,1.9135080327185432,-0.01709656501875935,-1.314719165648861,-0.12335597699657695,0.5738135279206918,0.0584580802058167,-0.003945142689374726,0.2236478062162367,17.0,1.0
18,-0.5646854180739355,-0.5354639285230893,-0.4867996235497402,0.6829261682033506,-1.688187746596468,1.0974217744066865,1.0265005335554478,0.863928860291075,0.37861617092744054,1.3843023601239115,76.0,1.0
